Sample	Celltype	Chromosome	Strand	Start	End	EF
FS306_nucl	RNH2A-KO T3-8	chr3	-	50000000	55000000	2.3831651582423894
FS306_nucl	RNH2A-KO T3-8	chr3	-	55000000	60000000	1.4325925298078566
FS306_nucl	RNH2A-KO T3-8	chr3	-	70000000	75000000	1.2460925703867185
FS306_nucl	RNH2A-KO T3-8	chr3	-	125000000	130000000	1.736216096130239
FS306_nucl	RNH2A-KO T3-8	chr4	+	0	5000000	2.136779163116604
FS306_nucl	RNH2A-KO T3-8	chr4	+	5000000	10000000	1.841237249270333
FS306_nucl	RNH2A-KO T3-8	chr4	-	0	5000000	2.27449497244652
FS306_nucl	RNH2A-KO T3-8	chr4	-	5000000	10000000	1.8631923110784967
FS306_nucl	RNH2A-KO T3-8	chr5	+	0	5000000	1.5856904071809448
FS306_nucl	RNH2A-KO T3-8	chr5	+	130000000	135000000	1.348999221176039
FS306_nucl	RNH2A-KO T3-8	chr5	+	135000000	140000000	1.5034165040792584
FS306_nucl	RNH2A-KO T3-8	chr5	+	140000000	145000000	1.2226311906469798
FS306_nucl	RNH2A-KO T3-8	chr5	+	150000000	155000000	1.383021383241572
FS306_nucl	RNH2A-KO T3-8	chr5	+	170000000	175000000	2.1452700641484093
FS306_nucl	RNH2A-KO T3-8	chr5	+	175000000	180000000	2.5325137091386583
FS306_nucl	RNH2A-KO T3-8	chr5	+	180000000	181538259	1.501718323872948
FS306_nucl	RNH2A-KO T3-8	chr5	-	0	5000000	1.553447301886673
FS306_nucl	RNH2A-KO T3-8	chr5	-	130000000	135000000	1.2689459570991592
FS306_nucl	RNH2A-KO T3-8	chr5	-	135000000	140000000	1.5614343273448352
FS306_nucl	RNH2A-KO T3-8	chr5	-	140000000	145000000	1.3081231914633347
FS306_nucl	RNH2A-KO T3-8	chr5	-	150000000	155000000	1.3933569959877885
FS306_nucl	RNH2A-KO T3-8	chr5	-	165000000	170000000	1.2160683505987118
FS306_nucl	RNH2A-KO T3-8	chr5	-	170000000	175000000	2.1710134382255997
FS306_nucl	RNH2A-KO T3-8	chr5	-	175000000	180000000	2.382465564771613
FS306_nucl	RNH2A-KO T3-8	chr5	-	180000000	181538259	1.5287574823134538
FS306_nucl	RNH2A-KO T3-8	chr6	+	0	5000000	1.655901375023502
FS306_nucl	RNH2A-KO T3-8	chr6	+	5000000	10000000	1.2386760657002462
FS306_nucl	RNH2A-KO T3-8	chr6	+	10000000	15000000	1.3628774525177232
FS306_nucl	RNH2A-KO T3-8	chr6	+	30000000	35000000	1.62117651770019
FS306_nucl	RNH2A-KO T3-8	chr6	+	35000000	40000000	1.2978781411705271
FS306_nucl	RNH2A-KO T3-8	chr6	+	40000000	45000000	1.5160650187197828
FS306_nucl	RNH2A-KO T3-8	chr6	+	155000000	160000000	1.3189589989047534
FS306_nucl	RNH2A-KO T3-8	chr6	+	165000000	170000000	1.5363846232580618
FS306_nucl	RNH2A-KO T3-8	chr6	+	170000000	170805979	1.286447720596535
FS306_nucl	RNH2A-KO T3-8	chr6	-	0	5000000	1.6318017706149803
FS306_nucl	RNH2A-KO T3-8	chr6	-	5000000	10000000	1.2768746831014302
FS306_nucl	RNH2A-KO T3-8	chr6	-	10000000	15000000	1.3527805746820074
FS306_nucl	RNH2A-KO T3-8	chr6	-	15000000	20000000	1.2220148951003948
FS306_nucl	RNH2A-KO T3-8	chr6	-	30000000	35000000	1.5364238607641023
FS306_nucl	RNH2A-KO T3-8	chr6	-	35000000	40000000	1.3196081842754424
FS306_nucl	RNH2A-KO T3-8	chr6	-	40000000	45000000	1.5214409005980423
FS306_nucl	RNH2A-KO T3-8	chr6	-	155000000	160000000	1.4317180379693655
FS306_nucl	RNH2A-KO T3-8	chr6	-	165000000	170000000	1.473985143496186
FS306_nucl	RNH2A-KO T3-8	chr7	+	0	5000000	2.2569400522017373
FS306_nucl	RNH2A-KO T3-8	chr7	+	40000000	45000000	1.2016674487890764
FS306_nucl	RNH2A-KO T3-8	chr7	+	70000000	75000000	1.2853467424063252
FS306_nucl	RNH2A-KO T3-8	chr7	+	100000000	105000000	1.4818671828398755
FS306_nucl	RNH2A-KO T3-8	chr7	+	130000000	135000000	1.2398472244632532
FS306_nucl	RNH2A-KO T3-8	chr7	+	135000000	140000000	1.622406234401364
FS306_nucl	RNH2A-KO T3-8	chr7	+	140000000	145000000	1.5274838166591902
FS306_nucl	RNH2A-KO T3-8	chr7	+	145000000	150000000	1.385363700767633
FS306_nucl	RNH2A-KO T3-8	chr7	+	150000000	155000000	2.141405240230501
FS306_nucl	RNH2A-KO T3-8	chr7	+	155000000	159345973	2.6922938551276925
FS306_nucl	RNH2A-KO T3-8	chr7	-	0	5000000	2.095282445012722
FS306_nucl	RNH2A-KO T3-8	chr7	-	70000000	75000000	1.3257879266007861
FS306_nucl	RNH2A-KO T3-8	chr7	-	100000000	105000000	1.5008611926657345
FS306_nucl	RNH2A-KO T3-8	chr7	-	130000000	135000000	1.2238221782332661
FS306_nucl	RNH2A-KO T3-8	chr7	-	135000000	140000000	1.5697711495383992
FS306_nucl	RNH2A-KO T3-8	chr7	-	140000000	145000000	1.4857616335878283
FS306_nucl	RNH2A-KO T3-8	chr7	-	145000000	150000000	1.4975964231353802
FS306_nucl	RNH2A-KO T3-8	chr7	-	150000000	155000000	2.1025698770001044
FS306_nucl	RNH2A-KO T3-8	chr7	-	155000000	159345973	2.5998229595228275
FS306_nucl	RNH2A-KO T3-8	chr8	+	140000000	145000000	2.6389134827583636
FS306_nucl	RNH2A-KO T3-8	chr8	-	140000000	145000000	2.4421642076122785
FS306_nucl	RNH2A-KO T3-8	chr9	+	75000000	80000000	1.210626813326123
FS306_nucl	RNH2A-KO T3-8	chr9	+	85000000	90000000	1.2813648026120485
FS306_nucl	RNH2A-KO T3-8	chr9	+	90000000	95000000	1.4241290558232929
FS306_nucl	RNH2A-KO T3-8	chr9	+	95000000	100000000	1.431331682215819
FS306_nucl	RNH2A-KO T3-8	chr9	+	110000000	115000000	1.261806451269754
FS306_nucl	RNH2A-KO T3-8	chr9	+	120000000	125000000	1.631248483062091
FS306_nucl	RNH2A-KO T3-8	chr9	+	125000000	130000000	2.17823818332724
FS306_nucl	RNH2A-KO T3-8	chr9	+	130000000	135000000	2.4392309136646566
FS306_nucl	RNH2A-KO T3-8	chr9	+	135000000	138394717	2.8928401153881222
FS306_nucl	RNH2A-KO T3-8	chr9	-	75000000	80000000	1.2406707209881351
FS306_nucl	RNH2A-KO T3-8	chr9	-	85000000	90000000	1.252330612167917
FS306_nucl	RNH2A-KO T3-8	chr9	-	90000000	95000000	1.4007610268869617
FS306_nucl	RNH2A-KO T3-8	chr9	-	95000000	100000000	1.4033262029465075
FS306_nucl	RNH2A-KO T3-8	chr9	-	110000000	115000000	1.2997280698138785
FS306_nucl	RNH2A-KO T3-8	chr9	-	120000000	125000000	1.5273291456438607
FS306_nucl	RNH2A-KO T3-8	chr9	-	125000000	130000000	2.277934640344542
FS306_nucl	RNH2A-KO T3-8	chr9	-	130000000	135000000	2.57945942625461
FS306_nucl	RNH2A-KO T3-8	chr9	-	135000000	138394717	2.731064598641042
FS307_nucl	RNH2A-KO T3-17	chr1	+	0	5000000	1.797490482129501
FS307_nucl	RNH2A-KO T3-17	chr1	+	5000000	10000000	1.9554915540016338
FS307_nucl	RNH2A-KO T3-17	chr1	+	10000000	15000000	1.638304772417569
FS307_nucl	RNH2A-KO T3-17	chr1	+	15000000	20000000	2.0099355347186045
FS307_nucl	RNH2A-KO T3-17	chr1	+	20000000	25000000	1.922963373319415
FS307_nucl	RNH2A-KO T3-17	chr1	+	25000000	30000000	1.8546492578957618
FS307_nucl	RNH2A-KO T3-17	chr1	+	30000000	35000000	1.880217691269646
FS307_nucl	RNH2A-KO T3-17	chr1	+	35000000	40000000	1.743441380692376
FS307_nucl	RNH2A-KO T3-17	chr1	+	40000000	45000000	1.8049931884476424
FS307_nucl	RNH2A-KO T3-17	chr1	+	45000000	50000000	1.599063643976942
FS307_nucl	RNH2A-KO T3-17	chr1	+	50000000	55000000	1.6826299715869364
FS307_nucl	RNH2A-KO T3-17	chr1	+	55000000	60000000	1.419689731079857
FS307_nucl	RNH2A-KO T3-17	chr1	+	60000000	65000000	1.3390356381591766
FS307_nucl	RNH2A-KO T3-17	chr1	+	75000000	80000000	1.3940719377960065
FS307_nucl	RNH2A-KO T3-17	chr1	+	80000000	85000000	1.2938713205200076
FS307_nucl	RNH2A-KO T3-17	chr1	+	85000000	90000000	1.5171261933965297
FS307_nucl	RNH2A-KO T3-17	chr1	+	90000000	95000000	1.7528691235001144
FS307_nucl	RNH2A-KO T3-17	chr1	+	95000000	100000000	1.2070965987607898
FS307_nucl	RNH2A-KO T3-17	chr1	+	105000000	110000000	1.4589308595205146
FS307_nucl	RNH2A-KO T3-17	chr1	+	110000000	115000000	1.906032924193466
FS307_nucl	RNH2A-KO T3-17	chr1	+	115000000	120000000	1.7572621554890646
FS307_nucl	RNH2A-KO T3-17	chr1	+	150000000	155000000	1.7573608753090553
FS307_nucl	RNH2A-KO T3-17	chr1	+	155000000	160000000	1.6945257098941096
FS307_nucl	RNH2A-KO T3-17	chr1	+	160000000	165000000	1.3017689061181197
FS307_nucl	RNH2A-KO T3-17	chr1	+	165000000	170000000	1.3511781760162695
FS307_nucl	RNH2A-KO T3-17	chr1	+	175000000	180000000	1.2774344704939327
FS307_nucl	RNH2A-KO T3-17	chr1	+	180000000	185000000	1.4272911572180418
FS307_nucl	RNH2A-KO T3-17	chr1	+	200000000	205000000	1.7494139298009415
FS307_nucl	RNH2A-KO T3-17	chr1	+	205000000	210000000	1.4305489112772873
FS307_nucl	RNH2A-KO T3-17	chr1	+	210000000	215000000	1.376154290470295
FS307_nucl	RNH2A-KO T3-17	chr1	+	220000000	225000000	1.5717182538435037
FS307_nucl	RNH2A-KO T3-17	chr1	+	225000000	230000000	2.29819740904963
FS307_nucl	RNH2A-KO T3-17	chr1	+	230000000	235000000	2.1730700372295706
FS307_nucl	RNH2A-KO T3-17	chr1	+	235000000	240000000	1.742898421682525
FS307_nucl	RNH2A-KO T3-17	chr1	+	240000000	245000000	1.7246352549868764
FS307_nucl	RNH2A-KO T3-17	chr1	-	0	5000000	1.867672435630001
FS307_nucl	RNH2A-KO T3-17	chr1	-	5000000	10000000	1.9633395820524278
FS307_nucl	RNH2A-KO T3-17	chr1	-	10000000	15000000	1.7357736926435723
FS307_nucl	RNH2A-KO T3-17	chr1	-	15000000	20000000	1.9844296158732129
FS307_nucl	RNH2A-KO T3-17	chr1	-	20000000	25000000	1.9012493426220047
FS307_nucl	RNH2A-KO T3-17	chr1	-	25000000	30000000	1.9117697790733987
FS307_nucl	RNH2A-KO T3-17	chr1	-	30000000	35000000	1.788326713982515
FS307_nucl	RNH2A-KO T3-17	chr1	-	35000000	40000000	1.8558246543926216
FS307_nucl	RNH2A-KO T3-17	chr1	-	40000000	45000000	1.9016917908839819
FS307_nucl	RNH2A-KO T3-17	chr1	-	45000000	50000000	1.4866261602339441
FS307_nucl	RNH2A-KO T3-17	chr1	-	50000000	55000000	1.6828765448785958
FS307_nucl	RNH2A-KO T3-17	chr1	-	55000000	60000000	1.3672634513367952
FS307_nucl	RNH2A-KO T3-17	chr1	-	60000000	65000000	1.3873702667976395
FS307_nucl	RNH2A-KO T3-17	chr1	-	65000000	70000000	1.2178634215434505
FS307_nucl	RNH2A-KO T3-17	chr1	-	75000000	80000000	1.4274855758833342
FS307_nucl	RNH2A-KO T3-17	chr1	-	80000000	85000000	1.3078279014782517
FS307_nucl	RNH2A-KO T3-17	chr1	-	85000000	90000000	1.468338298738972
FS307_nucl	RNH2A-KO T3-17	chr1	-	90000000	95000000	1.69949293516163
FS307_nucl	RNH2A-KO T3-17	chr1	-	95000000	100000000	1.2528659951574272
FS307_nucl	RNH2A-KO T3-17	chr1	-	105000000	110000000	1.4131797487462048
FS307_nucl	RNH2A-KO T3-17	chr1	-	110000000	115000000	1.887090998238822
FS307_nucl	RNH2A-KO T3-17	chr1	-	115000000	120000000	1.7558805081043911
FS307_nucl	RNH2A-KO T3-17	chr1	-	150000000	155000000	1.7858686680826683
FS307_nucl	RNH2A-KO T3-17	chr1	-	155000000	160000000	1.6487588677886016
FS307_nucl	RNH2A-KO T3-17	chr1	-	160000000	165000000	1.4045274271786743
FS307_nucl	RNH2A-KO T3-17	chr1	-	165000000	170000000	1.3630356123890603
FS307_nucl	RNH2A-KO T3-17	chr1	-	175000000	180000000	1.3133339242939244
FS307_nucl	RNH2A-KO T3-17	chr1	-	180000000	185000000	1.5138613088043316
FS307_nucl	RNH2A-KO T3-17	chr1	-	200000000	205000000	1.8153652188809528
FS307_nucl	RNH2A-KO T3-17	chr1	-	205000000	210000000	1.4230610932636032
FS307_nucl	RNH2A-KO T3-17	chr1	-	210000000	215000000	1.4191282198238144
FS307_nucl	RNH2A-KO T3-17	chr1	-	220000000	225000000	1.5338698024292179
FS307_nucl	RNH2A-KO T3-17	chr1	-	225000000	230000000	2.3373558461748805
FS307_nucl	RNH2A-KO T3-17	chr1	-	230000000	235000000	2.208062631842329
FS307_nucl	RNH2A-KO T3-17	chr1	-	235000000	240000000	1.7080960958111546
FS307_nucl	RNH2A-KO T3-17	chr1	-	240000000	245000000	1.7007711190295574
FS307_nucl	RNH2A-KO T3-17	chr10	+	0	5000000	1.230542556005184
FS307_nucl	RNH2A-KO T3-17	chr10	+	5000000	10000000	1.2012227694721946
FS307_nucl	RNH2A-KO T3-17	chr10	+	10000000	15000000	1.3093703322562862
FS307_nucl	RNH2A-KO T3-17	chr10	+	70000000	75000000	1.3896295458970833
FS307_nucl	RNH2A-KO T3-17	chr10	+	75000000	80000000	1.3698362219918252
FS307_nucl	RNH2A-KO T3-17	chr10	+	95000000	100000000	1.3290649363415743
FS307_nucl	RNH2A-KO T3-17	chr10	+	100000000	105000000	1.509919646538266
FS307_nucl	RNH2A-KO T3-17	chr10	+	110000000	115000000	1.2106505122799294
FS307_nucl	RNH2A-KO T3-17	chr10	+	115000000	120000000	1.2131678676893347
FS307_nucl	RNH2A-KO T3-17	chr10	-	0	5000000	1.2015419967683962
FS307_nucl	RNH2A-KO T3-17	chr10	-	10000000	15000000	1.3502537737097866
FS307_nucl	RNH2A-KO T3-17	chr10	-	70000000	75000000	1.3924338413513633
FS307_nucl	RNH2A-KO T3-17	chr10	-	75000000	80000000	1.4346139089929377
FS307_nucl	RNH2A-KO T3-17	chr10	-	95000000	100000000	1.2620099259049045
FS307_nucl	RNH2A-KO T3-17	chr10	-	100000000	105000000	1.5369669402630133
FS307_nucl	RNH2A-KO T3-17	chr10	-	110000000	115000000	1.266041121180661
FS307_nucl	RNH2A-KO T3-17	chr10	-	115000000	120000000	1.235905478448419
FS307_nucl	RNH2A-KO T3-17	chr11	-	65000000	70000000	1.235315547432435
FS307_nucl	RNH2A-KO T3-17	chr12	+	0	5000000	1.4720605955773316
FS307_nucl	RNH2A-KO T3-17	chr12	+	5000000	10000000	1.2275809614059061
FS307_nucl	RNH2A-KO T3-17	chr12	+	45000000	50000000	1.3225000683131667
FS307_nucl	RNH2A-KO T3-17	chr12	+	50000000	55000000	1.492544958222433
FS307_nucl	RNH2A-KO T3-17	chr12	+	55000000	60000000	1.2253597654564492
FS307_nucl	RNH2A-KO T3-17	chr12	+	105000000	110000000	1.3557686476451838
FS307_nucl	RNH2A-KO T3-17	chr12	+	110000000	115000000	1.4023644026740127
FS307_nucl	RNH2A-KO T3-17	chr12	+	115000000	120000000	1.2691420056159262
FS307_nucl	RNH2A-KO T3-17	chr12	+	120000000	125000000	1.7772035591242918
FS307_nucl	RNH2A-KO T3-17	chr12	+	130000000	133275309	1.5374003842868726
FS307_nucl	RNH2A-KO T3-17	chr12	-	0	5000000	1.5758040654807661
FS307_nucl	RNH2A-KO T3-17	chr12	-	5000000	10000000	1.2185516743954372
FS307_nucl	RNH2A-KO T3-17	chr12	-	45000000	50000000	1.2498671791596179
FS307_nucl	RNH2A-KO T3-17	chr12	-	50000000	55000000	1.5537308133000403
FS307_nucl	RNH2A-KO T3-17	chr12	-	105000000	110000000	1.368394152450749
FS307_nucl	RNH2A-KO T3-17	chr12	-	110000000	115000000	1.4420372076104813
FS307_nucl	RNH2A-KO T3-17	chr12	-	115000000	120000000	1.23295582336858
FS307_nucl	RNH2A-KO T3-17	chr12	-	120000000	125000000	1.7514560254846345
FS307_nucl	RNH2A-KO T3-17	chr12	-	130000000	133275309	1.5527947993323357
FS307_nucl	RNH2A-KO T3-17	chr13	+	60000000	65000000	1.4044868788035614
FS307_nucl	RNH2A-KO T3-17	chr13	+	65000000	70000000	1.6953648283638967
FS307_nucl	RNH2A-KO T3-17	chr13	+	70000000	75000000	1.438051617595471
FS307_nucl	RNH2A-KO T3-17	chr13	+	75000000	80000000	1.6054310723653966
FS307_nucl	RNH2A-KO T3-17	chr13	+	90000000	95000000	1.3436754696980677
FS307_nucl	RNH2A-KO T3-17	chr13	-	60000000	65000000	1.443167908724481
FS307_nucl	RNH2A-KO T3-17	chr13	-	65000000	70000000	1.6625730857457899
FS307_nucl	RNH2A-KO T3-17	chr13	-	70000000	75000000	1.4034458869827173
FS307_nucl	RNH2A-KO T3-17	chr13	-	75000000	80000000	1.5542224224800039
FS307_nucl	RNH2A-KO T3-17	chr13	-	90000000	95000000	1.3998079790509261
FS307_nucl	RNH2A-KO T3-17	chr14	+	20000000	25000000	1.3770427688500941
FS307_nucl	RNH2A-KO T3-17	chr14	+	65000000	70000000	1.2087748357003898
FS307_nucl	RNH2A-KO T3-17	chr14	+	70000000	75000000	1.3354817246400517
FS307_nucl	RNH2A-KO T3-17	chr14	+	75000000	80000000	1.2223488109471408
FS307_nucl	RNH2A-KO T3-17	chr14	+	90000000	95000000	1.4749234703566427
FS307_nucl	RNH2A-KO T3-17	chr14	+	95000000	100000000	1.4076459130427639
FS307_nucl	RNH2A-KO T3-17	chr14	+	100000000	105000000	1.6599737729023452
FS307_nucl	RNH2A-KO T3-17	chr14	-	20000000	25000000	1.2943578099470372
FS307_nucl	RNH2A-KO T3-17	chr14	-	65000000	70000000	1.2786263161879354
FS307_nucl	RNH2A-KO T3-17	chr14	-	70000000	75000000	1.339094245324437
FS307_nucl	RNH2A-KO T3-17	chr14	-	75000000	80000000	1.3083195106582255
FS307_nucl	RNH2A-KO T3-17	chr14	-	90000000	95000000	1.345091877320082
FS307_nucl	RNH2A-KO T3-17	chr14	-	95000000	100000000	1.3168735103897302
FS307_nucl	RNH2A-KO T3-17	chr14	-	100000000	105000000	1.7375926466094331
FS307_nucl	RNH2A-KO T3-17	chr15	+	65000000	70000000	1.7011399378324927
FS307_nucl	RNH2A-KO T3-17	chr15	+	70000000	75000000	1.6833703702367557
FS307_nucl	RNH2A-KO T3-17	chr15	+	75000000	80000000	1.6739426274290032
FS307_nucl	RNH2A-KO T3-17	chr15	+	80000000	85000000	1.3755619715504603
FS307_nucl	RNH2A-KO T3-17	chr15	+	85000000	90000000	1.4194922914399357
FS307_nucl	RNH2A-KO T3-17	chr15	+	90000000	95000000	1.4248231617186558
FS307_nucl	RNH2A-KO T3-17	chr15	+	95000000	100000000	1.3484633809669306
FS307_nucl	RNH2A-KO T3-17	chr15	+	100000000	101991189	1.8541268638485993
FS307_nucl	RNH2A-KO T3-17	chr15	-	65000000	70000000	1.7179282794105704
FS307_nucl	RNH2A-KO T3-17	chr15	-	70000000	75000000	1.6910372572661196
FS307_nucl	RNH2A-KO T3-17	chr15	-	75000000	80000000	1.5830307204263563
FS307_nucl	RNH2A-KO T3-17	chr15	-	80000000	85000000	1.3779805314602018
FS307_nucl	RNH2A-KO T3-17	chr15	-	85000000	90000000	1.4117049212062605
FS307_nucl	RNH2A-KO T3-17	chr15	-	90000000	95000000	1.5028492631729946
FS307_nucl	RNH2A-KO T3-17	chr15	-	95000000	100000000	1.3629372905530739
FS307_nucl	RNH2A-KO T3-17	chr15	-	100000000	101991189	1.714185368582481
FS307_nucl	RNH2A-KO T3-17	chr16	+	0	5000000	2.033973810882853
FS307_nucl	RNH2A-KO T3-17	chr16	+	10000000	15000000	1.2475717249510976
FS307_nucl	RNH2A-KO T3-17	chr16	+	25000000	30000000	1.2561603492890518
FS307_nucl	RNH2A-KO T3-17	chr16	+	55000000	60000000	1.2812845434730262
FS307_nucl	RNH2A-KO T3-17	chr16	+	65000000	70000000	1.429907232447444
FS307_nucl	RNH2A-KO T3-17	chr16	+	70000000	75000000	1.243129333052152
FS307_nucl	RNH2A-KO T3-17	chr16	+	80000000	85000000	1.3803498828193048
FS307_nucl	RNH2A-KO T3-17	chr16	+	85000000	90000000	1.858795490334769
FS307_nucl	RNH2A-KO T3-17	chr16	-	0	5000000	2.045241671435709
FS307_nucl	RNH2A-KO T3-17	chr16	-	10000000	15000000	1.3227236596313925
FS307_nucl	RNH2A-KO T3-17	chr16	-	25000000	30000000	1.2620099259049096
FS307_nucl	RNH2A-KO T3-17	chr16	-	50000000	55000000	1.2125048814817616
FS307_nucl	RNH2A-KO T3-17	chr16	-	55000000	60000000	1.2788721207779417
FS307_nucl	RNH2A-KO T3-17	chr16	-	65000000	70000000	1.4601284254334557
FS307_nucl	RNH2A-KO T3-17	chr16	-	75000000	80000000	1.224500145473073
FS307_nucl	RNH2A-KO T3-17	chr16	-	80000000	85000000	1.4087552661264433
FS307_nucl	RNH2A-KO T3-17	chr16	-	85000000	90000000	1.9437735366895548
FS307_nucl	RNH2A-KO T3-17	chr17	+	0	5000000	1.767775816316572
FS307_nucl	RNH2A-KO T3-17	chr17	+	5000000	10000000	1.608392666964697
FS307_nucl	RNH2A-KO T3-17	chr17	+	15000000	20000000	1.3379003602294726
FS307_nucl	RNH2A-KO T3-17	chr17	+	30000000	35000000	1.2545314722594176
FS307_nucl	RNH2A-KO T3-17	chr17	+	35000000	40000000	1.3525602534959689
FS307_nucl	RNH2A-KO T3-17	chr17	+	40000000	45000000	1.679421577437714
FS307_nucl	RNH2A-KO T3-17	chr17	+	45000000	50000000	1.4584372604206077
FS307_nucl	RNH2A-KO T3-17	chr17	+	55000000	60000000	1.264255374527101
FS307_nucl	RNH2A-KO T3-17	chr17	+	60000000	65000000	1.2384895015132689
FS307_nucl	RNH2A-KO T3-17	chr17	+	65000000	70000000	1.2347381483541615
FS307_nucl	RNH2A-KO T3-17	chr17	+	70000000	75000000	1.373143335961045
FS307_nucl	RNH2A-KO T3-17	chr17	+	75000000	80000000	1.9290840021579505
FS307_nucl	RNH2A-KO T3-17	chr17	+	80000000	83257441	1.9835733946757768
FS307_nucl	RNH2A-KO T3-17	chr17	-	0	5000000	1.625358270821931
FS307_nucl	RNH2A-KO T3-17	chr17	-	5000000	10000000	1.5868161111121322
FS307_nucl	RNH2A-KO T3-17	chr17	-	15000000	20000000	1.3251817055312594
FS307_nucl	RNH2A-KO T3-17	chr17	-	30000000	35000000	1.277348132320001
FS307_nucl	RNH2A-KO T3-17	chr17	-	35000000	40000000	1.3151528782598454
FS307_nucl	RNH2A-KO T3-17	chr17	-	40000000	45000000	1.6630155340077544
FS307_nucl	RNH2A-KO T3-17	chr17	-	45000000	50000000	1.4309268401431496
FS307_nucl	RNH2A-KO T3-17	chr17	-	55000000	60000000	1.329901153658978
FS307_nucl	RNH2A-KO T3-17	chr17	-	60000000	65000000	1.2476057769317335
FS307_nucl	RNH2A-KO T3-17	chr17	-	65000000	70000000	1.2103909620078865
FS307_nucl	RNH2A-KO T3-17	chr17	-	70000000	75000000	1.2963734075849307
FS307_nucl	RNH2A-KO T3-17	chr17	-	75000000	80000000	1.8861569407968743
FS307_nucl	RNH2A-KO T3-17	chr17	-	80000000	83257441	2.0278135659611296
FS307_nucl	RNH2A-KO T3-17	chr18	+	20000000	25000000	1.245942847921506
FS307_nucl	RNH2A-KO T3-17	chr18	+	30000000	35000000	1.55962507589637
FS307_nucl	RNH2A-KO T3-17	chr18	+	35000000	40000000	1.7096792022604537
FS307_nucl	RNH2A-KO T3-17	chr18	-	20000000	25000000	1.3062547521023737
FS307_nucl	RNH2A-KO T3-17	chr18	-	30000000	35000000	1.5200064235539912
FS307_nucl	RNH2A-KO T3-17	chr18	-	35000000	40000000	1.80017449521984
FS307_nucl	RNH2A-KO T3-17	chr19	+	0	5000000	2.01650040274705
FS307_nucl	RNH2A-KO T3-17	chr19	+	5000000	10000000	1.5300091299034704
FS307_nucl	RNH2A-KO T3-17	chr19	+	10000000	15000000	1.5944238124380508
FS307_nucl	RNH2A-KO T3-17	chr19	+	15000000	20000000	1.76150710774806
FS307_nucl	RNH2A-KO T3-17	chr19	+	30000000	35000000	1.2249648861765066
FS307_nucl	RNH2A-KO T3-17	chr19	+	35000000	40000000	1.3771908485800686
FS307_nucl	RNH2A-KO T3-17	chr19	+	40000000	45000000	1.4381996973254434
FS307_nucl	RNH2A-KO T3-17	chr19	+	45000000	50000000	1.772218208215491
FS307_nucl	RNH2A-KO T3-17	chr19	+	50000000	55000000	1.7119003982099374
FS307_nucl	RNH2A-KO T3-17	chr19	+	55000000	58617616	1.729102331876851
FS307_nucl	RNH2A-KO T3-17	chr19	-	0	5000000	1.9976047418964744
FS307_nucl	RNH2A-KO T3-17	chr19	-	5000000	10000000	1.4929679186555624
FS307_nucl	RNH2A-KO T3-17	chr19	-	10000000	15000000	1.621867845644129
FS307_nucl	RNH2A-KO T3-17	chr19	-	15000000	20000000	1.7360686581515388
FS307_nucl	RNH2A-KO T3-17	chr19	-	30000000	35000000	1.2561106157452335
FS307_nucl	RNH2A-KO T3-17	chr19	-	35000000	40000000	1.3973007722331028
FS307_nucl	RNH2A-KO T3-17	chr19	-	40000000	45000000	1.4130322659921668
FS307_nucl	RNH2A-KO T3-17	chr19	-	45000000	50000000	1.7942260241421715
FS307_nucl	RNH2A-KO T3-17	chr19	-	50000000	55000000	1.7111440727269833
FS307_nucl	RNH2A-KO T3-17	chr19	-	55000000	58617616	1.7779977917752696
FS307_nucl	RNH2A-KO T3-17	chr2	+	0	5000000	1.2054677217311824
FS307_nucl	RNH2A-KO T3-17	chr2	+	25000000	30000000	1.4030060815038703
FS307_nucl	RNH2A-KO T3-17	chr2	+	70000000	75000000	1.3721067778512641
FS307_nucl	RNH2A-KO T3-17	chr2	+	105000000	110000000	1.2516685974801163
FS307_nucl	RNH2A-KO T3-17	chr2	+	215000000	220000000	1.3509313764663398
FS307_nucl	RNH2A-KO T3-17	chr2	+	230000000	235000000	1.3199333529937511
FS307_nucl	RNH2A-KO T3-17	chr2	+	235000000	240000000	1.429956592357406
FS307_nucl	RNH2A-KO T3-17	chr2	+	240000000	242193529	1.5107724074711177
FS307_nucl	RNH2A-KO T3-17	chr2	-	25000000	30000000	1.4356462882708663
FS307_nucl	RNH2A-KO T3-17	chr2	-	70000000	75000000	1.3860920829297207
FS307_nucl	RNH2A-KO T3-17	chr2	-	105000000	110000000	1.3007978902046793
FS307_nucl	RNH2A-KO T3-17	chr2	-	215000000	220000000	1.397300772233081
FS307_nucl	RNH2A-KO T3-17	chr2	-	230000000	235000000	1.4305335527991547
FS307_nucl	RNH2A-KO T3-17	chr2	-	235000000	240000000	1.5409981355387643
FS307_nucl	RNH2A-KO T3-17	chr2	-	240000000	242193529	1.5403189152552013
FS307_nucl	RNH2A-KO T3-17	chr20	+	45000000	50000000	1.4127793436815137
FS307_nucl	RNH2A-KO T3-17	chr20	+	50000000	55000000	1.2485589231508618
FS307_nucl	RNH2A-KO T3-17	chr20	+	55000000	60000000	1.2559629096490883
FS307_nucl	RNH2A-KO T3-17	chr20	+	60000000	64444167	1.638838955235861
FS307_nucl	RNH2A-KO T3-17	chr20	-	45000000	50000000	1.4525576440618635
FS307_nucl	RNH2A-KO T3-17	chr20	-	50000000	55000000	1.2167327204295293
