Sample	Celltype	Chromosome	Strand	Start	End	Count	EF
FS306_nucl	RNH2A-KO T3-8	chr21	+	45000000.0	46709983	8464	1.4460321300779706
FS306_nucl	RNH2A-KO T3-8	chr21	-	30000000.0	35000000	21268	1.242655448347808
FS306_nucl	RNH2A-KO T3-8	chr21	-	40000000.0	45000000	20871	1.2194593691210789
FS306_nucl	RNH2A-KO T3-8	chr21	-	45000000.0	46709983	9469	1.617731361024138
FS306_nucl	RNH2A-KO T3-8	chr22	+	15000000.0	20000000	23232	1.3574088478472954
FS306_nucl	RNH2A-KO T3-8	chr22	+	20000000.0	25000000	34729	2.029160290844039
FS306_nucl	RNH2A-KO T3-8	chr22	+	25000000.0	30000000	29652	1.7325192474331956
FS306_nucl	RNH2A-KO T3-8	chr22	+	30000000.0	35000000	27938	1.6323729507213212
FS306_nucl	RNH2A-KO T3-8	chr22	+	35000000.0	40000000	45229	2.6426586079237824
FS306_nucl	RNH2A-KO T3-8	chr22	+	40000000.0	45000000	41878	2.446865002158619
FS306_nucl	RNH2A-KO T3-8	chr22	+	45000000.0	50000000	39088	2.2838497350488582
FS306_nucl	RNH2A-KO T3-8	chr22	+	50000000.0	50818468	8581	3.062882092409395
FS306_nucl	RNH2A-KO T3-8	chr22	-	15000000.0	20000000	20955	1.2243673556577168
FS306_nucl	RNH2A-KO T3-8	chr22	-	20000000.0	25000000	37030	2.1636040649012287
FS306_nucl	RNH2A-KO T3-8	chr22	-	25000000.0	30000000	29205	1.7064017476489437
FS306_nucl	RNH2A-KO T3-8	chr22	-	30000000.0	35000000	28180	1.6465126262197307
FS306_nucl	RNH2A-KO T3-8	chr22	-	35000000.0	40000000	44094	2.57634236126802
FS306_nucl	RNH2A-KO T3-8	chr22	-	40000000.0	45000000	39925	2.332754315181787
FS306_nucl	RNH2A-KO T3-8	chr22	-	45000000.0	50000000	40149	2.3458422792794877
FS306_nucl	RNH2A-KO T3-8	chr22	-	50000000.0	50818468	8549	3.0514600871702506
FS306_nucl	RNH2A-KO T3-8	chr3	+	5000000.0	10000000	20941	1.2235493579016103
FS306_nucl	RNH2A-KO T3-8	chr3	+	10000000.0	15000000	41048	2.3983694209037436
FS306_nucl	RNH2A-KO T3-8	chr3	+	30000000.0	35000000	21132	1.2347091844313467
FS306_nucl	RNH2A-KO T3-8	chr3	+	35000000.0	40000000	23351	1.3643618287741992
FS306_nucl	RNH2A-KO T3-8	chr3	+	40000000.0	45000000	25677	1.50026631311015
FS306_nucl	RNH2A-KO T3-8	chr3	+	45000000.0	50000000	43554	2.5447910192467758
FS306_nucl	RNH2A-KO T3-8	chr3	+	50000000.0	55000000	39590	2.313180797446385
FS306_nucl	RNH2A-KO T3-8	chr3	+	55000000.0	60000000	25648	1.4985718891867867
FS306_nucl	RNH2A-KO T3-8	chr3	+	70000000.0	75000000	22500	1.3146392508851645
FS306_nucl	RNH2A-KO T3-8	chr3	+	125000000.0	130000000	29600	1.729480970053372
FS306_nucl	RNH2A-KO T3-8	chr3	-	5000000.0	10000000	20565	1.2015802753090405
FS306_nucl	RNH2A-KO T3-8	chr3	-	10000000.0	15000000	42269	2.4697105109184454
FS306_nucl	RNH2A-KO T3-8	chr3	-	30000000.0	35000000	21350	1.247446578062145
FS306_nucl	RNH2A-KO T3-8	chr3	-	35000000.0	40000000	24130	1.409877561060401
FS306_nucl	RNH2A-KO T3-8	chr3	-	40000000.0	45000000	25414	1.484899640977581
FS306_nucl	RNH2A-KO T3-8	chr3	-	45000000.0	50000000	40443	2.3630202321577203
FS306_nucl	RNH2A-KO T3-8	chr3	-	50000000.0	55000000	40878	2.388436591008167
FS306_nucl	RNH2A-KO T3-8	chr3	-	55000000.0	60000000	24573	1.435761347200051
FS306_nucl	RNH2A-KO T3-8	chr3	-	70000000.0	75000000	21374	1.2488488599297558
FS306_nucl	RNH2A-KO T3-8	chr3	-	125000000.0	130000000	29781	1.7400565124716039
FS306_nucl	RNH2A-KO T3-8	chr4	+	0.0	5000000	36490	2.1320527228799846
FS306_nucl	RNH2A-KO T3-8	chr4	+	5000000.0	10000000	31443	1.8371645318036547
FS306_nucl	RNH2A-KO T3-8	chr4	-	0.0	5000000	39014	2.279526032623725
FS306_nucl	RNH2A-KO T3-8	chr4	-	5000000.0	10000000	31959	1.8673135919572879
FS306_nucl	RNH2A-KO T3-8	chr5	+	0.0	5000000	27079	1.5821829455430834
FS306_nucl	RNH2A-KO T3-8	chr5	+	130000000.0	135000000	23037	1.3460153076729573
FS306_nucl	RNH2A-KO T3-8	chr5	+	135000000.0	140000000	25674	1.5000910278766986
FS306_nucl	RNH2A-KO T3-8	chr5	+	140000000.0	145000000	20879	1.2199267964102825
FS306_nucl	RNH2A-KO T3-8	chr5	+	150000000.0	155000000	23618	1.3799622145513697
FS306_nucl	RNH2A-KO T3-8	chr5	+	170000000.0	175000000	36635	2.1405248424968004
FS306_nucl	RNH2A-KO T3-8	chr5	+	175000000.0	180000000	43248	2.526911925434738
FS306_nucl	RNH2A-KO T3-8	chr5	+	180000000.0	181538259	10258	1.9481720619912972
FS306_nucl	RNH2A-KO T3-8	chr5	-	0.0	5000000	26646	1.5568834435149377
FS306_nucl	RNH2A-KO T3-8	chr5	-	130000000.0	135000000	21766	1.271752797100733
FS306_nucl	RNH2A-KO T3-8	chr5	-	135000000.0	140000000	26783	1.5648881358425497
FS306_nucl	RNH2A-KO T3-8	chr5	-	140000000.0	145000000	22438	1.3110166893938364
FS306_nucl	RNH2A-KO T3-8	chr5	-	150000000.0	155000000	23900	1.396439026495797
FS306_nucl	RNH2A-KO T3-8	chr5	-	165000000.0	170000000	20859	1.2187582281872733
FS306_nucl	RNH2A-KO T3-8	chr5	-	170000000.0	175000000	37239	2.175815602831673
FS306_nucl	RNH2A-KO T3-8	chr5	-	175000000.0	180000000	40866	2.3877354500743615
FS306_nucl	RNH2A-KO T3-8	chr5	-	180000000.0	181538259	10489	1.9920429672671782
FS306_nucl	RNH2A-KO T3-8	chr6	+	0.0	5000000	28278	1.652238610512475
FS306_nucl	RNH2A-KO T3-8	chr6	+	5000000.0	10000000	21153	1.235936181065506
FS306_nucl	RNH2A-KO T3-8	chr6	+	10000000.0	15000000	23274	1.3598628411156142
FS306_nucl	RNH2A-KO T3-8	chr6	+	30000000.0	35000000	27685	1.6175905627002571
FS306_nucl	RNH2A-KO T3-8	chr6	+	35000000.0	40000000	22164	1.2950073047386128
FS306_nucl	RNH2A-KO T3-8	chr6	+	40000000.0	45000000	25890	1.512711564685196
FS306_nucl	RNH2A-KO T3-8	chr6	+	155000000.0	160000000	22524	1.3160415327527755
FS306_nucl	RNH2A-KO T3-8	chr6	+	165000000.0	170000000	26237	1.532986223354403
FS306_nucl	RNH2A-KO T3-8	chr6	+	170000000.0	170805979	4123	1.4944579149910395
FS306_nucl	RNH2A-KO T3-8	chr6	-	0.0	5000000	27990	1.6354112281011446
FS306_nucl	RNH2A-KO T3-8	chr6	-	5000000.0	10000000	21902	1.2796990610171943
FS306_nucl	RNH2A-KO T3-8	chr6	-	10000000.0	15000000	23204	1.3557728523350825
FS306_nucl	RNH2A-KO T3-8	chr6	-	15000000.0	20000000	20961	1.2247179261246193
FS306_nucl	RNH2A-KO T3-8	chr6	-	30000000.0	35000000	26354	1.5398223474590056
FS306_nucl	RNH2A-KO T3-8	chr6	-	35000000.0	40000000	22635	1.3225270863904754
FS306_nucl	RNH2A-KO T3-8	chr6	-	40000000.0	45000000	26097	1.5248062457933396
FS306_nucl	RNH2A-KO T3-8	chr6	-	155000000.0	160000000	24558	1.4348849210327945
FS306_nucl	RNH2A-KO T3-8	chr6	-	165000000.0	170000000	25283	1.4772455191168719
FS306_nucl	RNH2A-KO T3-8	chr6	-	170000000.0	170805979	3547	1.2856760185479545
FS306_nucl	RNH2A-KO T3-8	chr7	+	0.0	5000000	38542	2.251947822560712
FS306_nucl	RNH2A-KO T3-8	chr7	+	70000000.0	75000000	21950	1.2825036247524162
FS306_nucl	RNH2A-KO T3-8	chr7	+	100000000.0	105000000	25306	1.4785893725733323
FS306_nucl	RNH2A-KO T3-8	chr7	+	130000000.0	135000000	21173	1.237104749288515
FS306_nucl	RNH2A-KO T3-8	chr7	+	135000000.0	140000000	27706	1.6188175593344163
FS306_nucl	RNH2A-KO T3-8	chr7	+	140000000.0	145000000	26085	1.5241051048595342
FS306_nucl	RNH2A-KO T3-8	chr7	+	145000000.0	150000000	23658	1.3822993509973878
FS306_nucl	RNH2A-KO T3-8	chr7	+	150000000.0	155000000	36569	2.1366685673608705
FS306_nucl	RNH2A-KO T3-8	chr7	+	155000000.0	159345973	40310	2.7096915391268084
FS306_nucl	RNH2A-KO T3-8	chr7	-	0.0	5000000	35940	2.099917096747236
FS306_nucl	RNH2A-KO T3-8	chr7	-	70000000.0	75000000	22741	1.3287204979724234
FS306_nucl	RNH2A-KO T3-8	chr7	-	100000000.0	105000000	25744	1.5041810166572303
FS306_nucl	RNH2A-KO T3-8	chr7	-	130000000.0	135000000	20992	1.2265292068702833
FS306_nucl	RNH2A-KO T3-8	chr7	-	135000000.0	140000000	26926	1.573243398637064
FS306_nucl	RNH2A-KO T3-8	chr7	-	140000000.0	145000000	25485	1.4890480581692631
FS306_nucl	RNH2A-KO T3-8	chr7	-	145000000.0	150000000	25688	1.5009090256328048
FS306_nucl	RNH2A-KO T3-8	chr7	-	150000000.0	155000000	36065	2.1072206481410425
FS306_nucl	RNH2A-KO T3-8	chr7	-	155000000.0	159345973	39102	2.628488180673194
FS306_nucl	RNH2A-KO T3-8	chr8	+	140000000.0	145000000	45065	2.6330763484951087
FS306_nucl	RNH2A-KO T3-8	chr8	-	140000000.0	145000000	41890	2.4475661430924243
FS306_nucl	RNH2A-KO T3-8	chr9	+	75000000.0	80000000	20674	1.2079489721244396
FS306_nucl	RNH2A-KO T3-8	chr9	+	85000000.0	90000000	21882	1.2785304927941854
FS306_nucl	RNH2A-KO T3-8	chr9	+	90000000.0	95000000	24320	1.420978959178987
FS306_nucl	RNH2A-KO T3-8	chr9	+	95000000.0	100000000	24443	1.4281656537504923
FS306_nucl	RNH2A-KO T3-8	chr9	+	110000000.0	115000000	21548	1.2590154034699346
FS306_nucl	RNH2A-KO T3-8	chr9	+	120000000.0	125000000	27857	1.6276402494181346
FS306_nucl	RNH2A-KO T3-8	chr9	+	125000000.0	130000000	37198	2.1734200379745046
FS306_nucl	RNH2A-KO T3-8	chr9	+	130000000.0	135000000	41655	2.433835466472068
FS306_nucl	RNH2A-KO T3-8	chr9	+	135000000.0	138394717	34307	2.952386754681684
FS306_nucl	RNH2A-KO T3-8	chr9	-	75000000.0	80000000	21281	1.2434150176927639
FS306_nucl	RNH2A-KO T3-8	chr9	-	85000000.0	90000000	21481	1.2551006999228542
FS306_nucl	RNH2A-KO T3-8	chr9	-	90000000.0	95000000	24027	1.4038594347119044
FS306_nucl	RNH2A-KO T3-8	chr9	-	95000000.0	100000000	24071	1.4064302848025243
FS306_nucl	RNH2A-KO T3-8	chr9	-	110000000.0	115000000	22294	1.3026029981881715
FS306_nucl	RNH2A-KO T3-8	chr9	-	120000000.0	125000000	26198	1.530707515319535
FS306_nucl	RNH2A-KO T3-8	chr9	-	125000000.0	130000000	39073	2.2829733088816013
FS306_nucl	RNH2A-KO T3-8	chr9	-	130000000.0	135000000	44245	2.585165051351738
FS306_nucl	RNH2A-KO T3-8	chr9	-	135000000.0	138394717	32432	2.7910282807542592
FS307_nucl	RNH2A-KO T3-17	chr1	+	0.0	5000000	36416	1.7938599177380923
FS307_nucl	RNH2A-KO T3-17	chr1	+	5000000.0	10000000	39617	1.9515418596504286
FS307_nucl	RNH2A-KO T3-17	chr1	+	10000000.0	15000000	33191	1.6349957307130114
FS307_nucl	RNH2A-KO T3-17	chr1	+	15000000.0	20000000	40720	2.0058758746236576
FS307_nucl	RNH2A-KO T3-17	chr1	+	20000000.0	25000000	38958	1.919079379262978
FS307_nucl	RNH2A-KO T3-17	chr1	+	25000000.0	30000000	37574	1.8509032444280284
FS307_nucl	RNH2A-KO T3-17	chr1	+	30000000.0	35000000	38092	1.8764200347781033
FS307_nucl	RNH2A-KO T3-17	chr1	+	35000000.0	40000000	35321	1.7399199844691113
FS307_nucl	RNH2A-KO T3-17	chr1	+	40000000.0	45000000	36568	1.8013474701188092
FS307_nucl	RNH2A-KO T3-17	chr1	+	45000000.0	50000000	32396	1.5958338613533403
FS307_nucl	RNH2A-KO T3-17	chr1	+	50000000.0	55000000	34089	1.6792314020148789
FS307_nucl	RNH2A-KO T3-17	chr1	+	55000000.0	60000000	28762	1.416822247198567
FS307_nucl	RNH2A-KO T3-17	chr1	+	60000000.0	65000000	27128	1.3363310591058593
FS307_nucl	RNH2A-KO T3-17	chr1	+	75000000.0	80000000	28243	1.3912561966354609
FS307_nucl	RNH2A-KO T3-17	chr1	+	80000000.0	85000000	26213	1.2912579641824642
FS307_nucl	RNH2A-KO T3-17	chr1	+	85000000.0	90000000	30736	1.5140619077218258
FS307_nucl	RNH2A-KO T3-17	chr1	+	90000000.0	95000000	35512	1.7493286851580385
FS307_nucl	RNH2A-KO T3-17	chr1	+	95000000.0	100000000	24455	1.2046585096739084
FS307_nucl	RNH2A-KO T3-17	chr1	+	105000000.0	110000000	29557	1.455984116558238
FS307_nucl	RNH2A-KO T3-17	chr1	+	110000000.0	115000000	38615	1.9021831261933335
FS307_nucl	RNH2A-KO T3-17	chr1	+	115000000.0	120000000	35601	1.7537128441178005
FS307_nucl	RNH2A-KO T3-17	chr1	+	150000000.0	155000000	35603	1.7538113645438627
FS307_nucl	RNH2A-KO T3-17	chr1	+	155000000.0	160000000	34330	1.6911031133553578
FS307_nucl	RNH2A-KO T3-17	chr1	+	160000000.0	165000000	26373	1.2991395982674294
FS307_nucl	RNH2A-KO T3-17	chr1	+	165000000.0	170000000	27374	1.3484490715114932
FS307_nucl	RNH2A-KO T3-17	chr1	+	175000000.0	180000000	25880	1.2748543132431303
FS307_nucl	RNH2A-KO T3-17	chr1	+	180000000.0	185000000	28916	1.424408320005346
FS307_nucl	RNH2A-KO T3-17	chr1	+	200000000.0	205000000	35442	1.7458804702458663
FS307_nucl	RNH2A-KO T3-17	chr1	+	205000000.0	210000000	28982	1.4276594940653942
FS307_nucl	RNH2A-KO T3-17	chr1	+	210000000.0	215000000	27880	1.3733747393051958
FS307_nucl	RNH2A-KO T3-17	chr1	+	220000000.0	225000000	31842	1.568543703334148
FS307_nucl	RNH2A-KO T3-17	chr1	+	225000000.0	230000000	46560	2.2935555187248897
FS307_nucl	RNH2A-KO T3-17	chr1	+	230000000.0	235000000	44025	2.1686808786912213
FS307_nucl	RNH2A-KO T3-17	chr1	+	235000000.0	240000000	35310	1.7393781221257698
FS307_nucl	RNH2A-KO T3-17	chr1	+	240000000.0	245000000	34940	1.7211518433042878
FS307_nucl	RNH2A-KO T3-17	chr1	-	0.0	5000000	37991	1.8714447532619691
FS307_nucl	RNH2A-KO T3-17	chr1	-	5000000.0	10000000	39937	1.967305127820359
FS307_nucl	RNH2A-KO T3-17	chr1	-	10000000.0	15000000	35308	1.739279601699708
FS307_nucl	RNH2A-KO T3-17	chr1	-	15000000.0	20000000	40366	1.9884377592106723
FS307_nucl	RNH2A-KO T3-17	chr1	-	20000000.0	25000000	38674	1.9050894787621644
FS307_nucl	RNH2A-KO T3-17	chr1	-	25000000.0	30000000	38888	1.9156311643508055
FS307_nucl	RNH2A-KO T3-17	chr1	-	30000000.0	35000000	36377	1.7919387694298818
FS307_nucl	RNH2A-KO T3-17	chr1	-	35000000.0	40000000	37750	1.8595730419214902
FS307_nucl	RNH2A-KO T3-17	chr1	-	40000000.0	45000000	38683	1.9055328206794437
FS307_nucl	RNH2A-KO T3-17	chr1	-	45000000.0	50000000	30240	1.4896288420584336
FS307_nucl	RNH2A-KO T3-17	chr1	-	50000000.0	55000000	34232	1.6862756124783165
FS307_nucl	RNH2A-KO T3-17	chr1	-	55000000.0	60000000	27812	1.3700250448190858
FS307_nucl	RNH2A-KO T3-17	chr1	-	60000000.0	65000000	28221	1.3901724719487782
FS307_nucl	RNH2A-KO T3-17	chr1	-	65000000.0	70000000	24773	1.2203232574177767
FS307_nucl	RNH2A-KO T3-17	chr1	-	75000000.0	80000000	29037	1.430368805782101
FS307_nucl	RNH2A-KO T3-17	chr1	-	80000000.0	85000000	26603	1.3104694472645668
FS307_nucl	RNH2A-KO T3-17	chr1	-	85000000.0	90000000	29868	1.4713040428108892
FS307_nucl	RNH2A-KO T3-17	chr1	-	90000000.0	95000000	34570	1.7029255644828056
FS307_nucl	RNH2A-KO T3-17	chr1	-	95000000.0	100000000	25485	1.2553965290958722
FS307_nucl	RNH2A-KO T3-17	chr1	-	105000000.0	110000000	28746	1.4160340837900705
FS307_nucl	RNH2A-KO T3-17	chr1	-	110000000.0	115000000	38386	1.890902537409227
FS307_nucl	RNH2A-KO T3-17	chr1	-	115000000.0	120000000	35717	1.7594270288294005
FS307_nucl	RNH2A-KO T3-17	chr1	-	150000000.0	155000000	36327	1.7894757587783303
FS307_nucl	RNH2A-KO T3-17	chr1	-	155000000.0	160000000	33538	1.6520890246347797
FS307_nucl	RNH2A-KO T3-17	chr1	-	160000000.0	165000000	28570	1.4073642862966087
FS307_nucl	RNH2A-KO T3-17	chr1	-	165000000.0	170000000	27726	1.365788666498417
FS307_nucl	RNH2A-KO T3-17	chr1	-	175000000.0	180000000	26715	1.3159865911240425
FS307_nucl	RNH2A-KO T3-17	chr1	-	180000000.0	185000000	30794	1.5169190000776256
FS307_nucl	RNH2A-KO T3-17	chr1	-	200000000.0	205000000	36927	1.8190318865969501
FS307_nucl	RNH2A-KO T3-17	chr1	-	205000000.0	210000000	28947	1.4259353866093079
FS307_nucl	RNH2A-KO T3-17	chr1	-	210000000.0	215000000	28867	1.4219945695668252
FS307_nucl	RNH2A-KO T3-17	chr1	-	220000000.0	225000000	31201	1.5369679067812558
FS307_nucl	RNH2A-KO T3-17	chr1	-	225000000.0	230000000	47545	2.3420768285604567
FS307_nucl	RNH2A-KO T3-17	chr1	-	230000000.0	235000000	44915	2.2125224682888405
FS307_nucl	RNH2A-KO T3-17	chr1	-	235000000.0	240000000	34745	1.7115461017632365
FS307_nucl	RNH2A-KO T3-17	chr1	-	240000000.0	245000000	34596	1.7042063300216126
FS307_nucl	RNH2A-KO T3-17	chr10	+	0.0	5000000	24930	1.2280571108636489
FS307_nucl	RNH2A-KO T3-17	chr10	+	10000000.0	15000000	26527	1.3067256710742083
FS307_nucl	RNH2A-KO T3-17	chr10	+	70000000.0	75000000	28153	1.386822777462668
FS307_nucl	RNH2A-KO T3-17	chr10	+	75000000.0	80000000	27752	1.3670694320372236
FS307_nucl	RNH2A-KO T3-17	chr10	+	95000000.0	100000000	26926	1.3263804960735905
FS307_nucl	RNH2A-KO T3-17	chr10	+	100000000.0	105000000	30590	1.506869916619295
FS307_nucl	RNH2A-KO T3-17	chr10	+	110000000.0	115000000	24527	1.2082052450121428
FS307_nucl	RNH2A-KO T3-17	chr10	+	115000000.0	120000000	24578	1.2107175158767254
FS307_nucl	RNH2A-KO T3-17	chr10	-	0.0	5000000	24441	1.2039688666914738
FS307_nucl	RNH2A-KO T3-17	chr10	-	10000000.0	15000000	27466	1.3529810111103484
FS307_nucl	RNH2A-KO T3-17	chr10	-	70000000.0	75000000	28324	1.3952462738909746
FS307_nucl	RNH2A-KO T3-17	chr10	-	75000000.0	80000000	29182	1.4375115366716007
FS307_nucl	RNH2A-KO T3-17	chr10	-	95000000.0	100000000	25671	1.2645589287196444
FS307_nucl	RNH2A-KO T3-17	chr10	-	100000000.0	105000000	31264	1.540071300202211
FS307_nucl	RNH2A-KO T3-17	chr10	-	110000000.0	115000000	25753	1.268598266188189
FS307_nucl	RNH2A-KO T3-17	chr10	-	115000000.0	120000000	25140	1.2384017556001659
FS307_nucl	RNH2A-KO T3-17	chr11	-	65000000.0	70000000	25128	1.2378106330437935
FS307_nucl	RNH2A-KO T3-17	chr12	+	0.0	5000000	29823	1.4690873332244927
FS307_nucl	RNH2A-KO T3-17	chr12	+	5000000.0	10000000	24870	1.225101498081787
FS307_nucl	RNH2A-KO T3-17	chr12	+	45000000.0	50000000	26793	1.3198288877404631
FS307_nucl	RNH2A-KO T3-17	chr12	+	50000000.0	55000000	30238	1.4895303216323714
FS307_nucl	RNH2A-KO T3-17	chr12	+	55000000.0	60000000	24825	1.2228847884953904
FS307_nucl	RNH2A-KO T3-17	chr12	+	105000000.0	110000000	27467	1.3530302713233793
FS307_nucl	RNH2A-KO T3-17	chr12	+	110000000.0	115000000	28411	1.3995319124246743
FS307_nucl	RNH2A-KO T3-17	chr12	+	115000000.0	120000000	25712	1.2665785974539168
FS307_nucl	RNH2A-KO T3-17	chr12	+	120000000.0	125000000	36005	1.7736139701823377
FS307_nucl	RNH2A-KO T3-17	chr12	+	130000000.0	133275309	20927	1.5736965246644277
FS307_nucl	RNH2A-KO T3-17	chr12	-	0.0	5000000	32054	1.578986868496727
FS307_nucl	RNH2A-KO T3-17	chr12	-	5000000.0	10000000	24787	1.2210129004002113
FS307_nucl	RNH2A-KO T3-17	chr12	-	45000000.0	50000000	25424	1.2523916561009794
FS307_nucl	RNH2A-KO T3-17	chr12	-	50000000.0	55000000	31605	1.5568690328457933
FS307_nucl	RNH2A-KO T3-17	chr12	-	105000000.0	110000000	27835	1.3711580297187993
FS307_nucl	RNH2A-KO T3-17	chr12	-	110000000.0	115000000	29333	1.4449498288392866
FS307_nucl	RNH2A-KO T3-17	chr12	-	115000000.0	120000000	25080	1.235446142818304
FS307_nucl	RNH2A-KO T3-17	chr12	-	120000000.0	125000000	35627	1.7549936096566072
FS307_nucl	RNH2A-KO T3-17	chr12	-	130000000.0	133275309	21161	1.591293169514214
FS307_nucl	RNH2A-KO T3-17	chr13	+	60000000.0	65000000	28454	1.4016501015850087
FS307_nucl	RNH2A-KO T3-17	chr13	+	65000000.0	70000000	34347	1.6919405369768854
FS307_nucl	RNH2A-KO T3-17	chr13	+	70000000.0	75000000	29134	1.4351470464461111
FS307_nucl	RNH2A-KO T3-17	chr13	+	75000000.0	80000000	32525	1.6021884288343435
FS307_nucl	RNH2A-KO T3-17	chr13	+	90000000.0	95000000	27222	1.3409615191307764
FS307_nucl	RNH2A-KO T3-17	chr13	-	60000000.0	65000000	29356	1.4460828137390003
FS307_nucl	RNH2A-KO T3-17	chr13	-	65000000.0	70000000	33819	1.6659311444965001
FS307_nucl	RNH2A-KO T3-17	chr13	-	70000000.0	75000000	28548	1.4062805616099257
FS307_nucl	RNH2A-KO T3-17	chr13	-	75000000.0	80000000	31615	1.5573616349761035
FS307_nucl	RNH2A-KO T3-17	chr13	-	90000000.0	95000000	28474	1.4026353058456293
FS307_nucl	RNH2A-KO T3-17	chr14	+	20000000.0	25000000	27898	1.3742614231397543
FS307_nucl	RNH2A-KO T3-17	chr14	+	65000000.0	70000000	24489	1.2063333569169634
FS307_nucl	RNH2A-KO T3-17	chr14	+	70000000.0	75000000	27056	1.3327843237676247
FS307_nucl	RNH2A-KO T3-17	chr14	+	75000000.0	80000000	24764	1.2198799155004976
FS307_nucl	RNH2A-KO T3-17	chr14	+	90000000.0	95000000	29881	1.4719444255802927
FS307_nucl	RNH2A-KO T3-17	chr14	+	95000000.0	100000000	28518	1.4048027552189948
FS307_nucl	RNH2A-KO T3-17	chr14	+	100000000.0	105000000	33630	1.656620964233635
FS307_nucl	RNH2A-KO T3-17	chr14	-	20000000.0	25000000	26329	1.296972148894064
FS307_nucl	RNH2A-KO T3-17	chr14	-	65000000.0	70000000	26009	1.2812088807241335
FS307_nucl	RNH2A-KO T3-17	chr14	-	70000000.0	75000000	27239	1.3417989427523038
FS307_nucl	RNH2A-KO T3-17	chr14	-	75000000.0	80000000	26613	1.3109620493948773
FS307_nucl	RNH2A-KO T3-17	chr14	-	90000000.0	95000000	27361	1.34780868874209
FS307_nucl	RNH2A-KO T3-17	chr14	-	95000000.0	100000000	26787	1.319533326462277
FS307_nucl	RNH2A-KO T3-17	chr14	-	100000000.0	105000000	35345	1.7411022295818561
FS307_nucl	RNH2A-KO T3-17	chr15	+	65000000.0	70000000	34464	1.6977039819015163
FS307_nucl	RNH2A-KO T3-17	chr15	+	70000000.0	75000000	34104	1.6799703052103443
FS307_nucl	RNH2A-KO T3-17	chr15	+	75000000.0	80000000	33913	1.6705616045214169
FS307_nucl	RNH2A-KO T3-17	chr15	+	80000000.0	85000000	27868	1.3727836167488234
FS307_nucl	RNH2A-KO T3-17	chr15	+	85000000.0	90000000	28758	1.4166252063464426
FS307_nucl	RNH2A-KO T3-17	chr15	+	90000000.0	95000000	28866	1.4219453093537944
FS307_nucl	RNH2A-KO T3-17	chr15	+	95000000.0	100000000	27319	1.3457397597947864
FS307_nucl	RNH2A-KO T3-17	chr15	+	100000000.0	101991189	14956	1.849989493945897
FS307_nucl	RNH2A-KO T3-17	chr15	-	65000000.0	70000000	34945	1.721398144369443
FS307_nucl	RNH2A-KO T3-17	chr15	-	70000000.0	75000000	34398	1.6944528078414678
FS307_nucl	RNH2A-KO T3-17	chr15	-	75000000.0	80000000	32201	1.586228119812289
FS307_nucl	RNH2A-KO T3-17	chr15	-	80000000.0	85000000	28030	1.3807637712598508
FS307_nucl	RNH2A-KO T3-17	chr15	-	85000000.0	90000000	28716	1.4145562773991394
FS307_nucl	RNH2A-KO T3-17	chr15	-	90000000.0	95000000	30570	1.505884712358674
FS307_nucl	RNH2A-KO T3-17	chr15	-	95000000.0	100000000	27724	1.3656901460723547
FS307_nucl	RNH2A-KO T3-17	chr15	-	100000000.0	101991189	13886	1.7176353378532176
FS307_nucl	RNH2A-KO T3-17	chr16	+	0.0	5000000	41207	2.0298655983697707
FS307_nucl	RNH2A-KO T3-17	chr16	+	10000000.0	15000000	25275	1.2450518843593552
FS307_nucl	RNH2A-KO T3-17	chr16	+	25000000.0	30000000	25449	1.253623161426755
FS307_nucl	RNH2A-KO T3-17	chr16	+	55000000.0	60000000	25958	1.2786966098595507
FS307_nucl	RNH2A-KO T3-17	chr16	+	65000000.0	70000000	28969	1.4270191112959907
FS307_nucl	RNH2A-KO T3-17	chr16	+	70000000.0	75000000	25185	1.2406184651865624
FS307_nucl	RNH2A-KO T3-17	chr16	+	80000000.0	85000000	27965	1.3775618574128337
FS307_nucl	RNH2A-KO T3-17	chr16	+	85000000.0	90000000	37658	1.8550411023226352
FS307_nucl	RNH2A-KO T3-17	chr16	-	0.0	5000000	41603	2.0493726427300594
FS307_nucl	RNH2A-KO T3-17	chr16	-	10000000.0	15000000	26906	1.32539529181297
FS307_nucl	RNH2A-KO T3-17	chr16	-	25000000.0	30000000	25671	1.2645589287196444
FS307_nucl	RNH2A-KO T3-17	chr16	-	50000000.0	55000000	24664	1.2149538941973943
FS307_nucl	RNH2A-KO T3-17	chr16	-	55000000.0	60000000	26014	1.2814551817892885
FS307_nucl	RNH2A-KO T3-17	chr16	-	65000000.0	70000000	29701	1.4630775872347066
FS307_nucl	RNH2A-KO T3-17	chr16	-	75000000.0	80000000	24908	1.2269733861769663
FS307_nucl	RNH2A-KO T3-17	chr16	-	80000000.0	85000000	28656	1.4116006646172772
FS307_nucl	RNH2A-KO T3-17	chr16	-	85000000.0	90000000	39539	1.9476995630340077
FS307_nucl	RNH2A-KO T3-17	chr17	+	0.0	5000000	35814	1.7642052694934107
FS307_nucl	RNH2A-KO T3-17	chr17	+	5000000.0	10000000	32585	1.6051440416162055
FS307_nucl	RNH2A-KO T3-17	chr17	+	15000000.0	20000000	27105	1.3351980742061453
FS307_nucl	RNH2A-KO T3-17	chr17	+	30000000.0	35000000	25416	1.251997574396731
FS307_nucl	RNH2A-KO T3-17	chr17	+	35000000.0	40000000	27402	1.349828357476362
