Sample	Chromosome	Strand	Start	End	Count
RE2	chr2	-	7000000	7500000	3371051
RE2	chr2	-	7500000	8000000	3358502
RE2	chr2	-	8000000	8500000	3315670
RE2	chr2	-	8500000	9000000	3273257
RE2	chr2	-	9000000	9500000	3260983
RE2	chr2	-	9500000	10000000	3179108
RE2	chr2	-	10000000	10500000	3061315
RE2	chr2	-	10500000	11000000	3056167
RE2	chr2	-	11000000	11500000	3169644
RE2	chr2	-	11500000	12000000	3164108
RE2	chr2	-	12000000	12500000	3198654
RE2	chr2	-	12500000	13000000	3261669
RE2	chr2	-	13000000	13500000	2995615
RE2	chr2	-	13500000	14000000	3157529
RE2	chr2	-	14000000	14500000	3003633
RE2	chr2	-	14500000	15000000	3272501
RE2	chr2	-	15000000	15500000	3215973
RE2	chr2	-	15500000	16000000	3082742
RE2	chr2	-	16000000	16500000	3090226
RE2	chr2	-	16500000	17000000	3141459
RE2	chr2	-	17000000	17500000	3115586
RE2	chr2	-	17500000	18000000	3230140
RE2	chr2	-	18000000	18500000	3173640
RE2	chr2	-	18500000	19000000	3156494
RE2	chr2	-	19000000	19500000	3132835
RE2	chr2	-	19500000	20000000	3213142
RE2	chr2	-	20000000	20500000	3150823
RE2	chr2	-	20500000	21000000	3307174
RE2	chr2	-	21000000	21500000	3160474
RE2	chr2	-	21500000	22000000	3217724
RE2	chr2	-	22000000	22500000	3070353
RE2	chr2	-	22500000	23000000	3207053
RE2	chr2	-	23000000	23500000	3269038
RE2	chr2	-	23500000	24000000	3114193
RE2	chr2	-	24000000	24500000	3099207
RE2	chr2	-	24500000	25000000	3202262
RE2	chr2	-	25000000	25500000	3093584
RE2	chr2	-	25500000	26000000	3016488
RE2	chr2	-	26000000	26500000	3193326
RE2	chr2	-	26500000	27000000	3163765
RE2	chr2	-	27000000	27500000	3152396
RE2	chr2	-	27500000	28000000	3197484
RE2	chr2	-	28000000	28500000	3280791
RE2	chr2	-	28500000	29000000	3227196
RE2	chr2	-	29000000	29500000	3180301
RE2	chr2	-	29500000	30000000	3291536
RE2	chr2	-	30000000	30500000	3328567
RE2	chr2	-	30500000	31000000	3244698
RE2	chr2	-	31000000	31500000	3189662
RE2	chr2	-	31500000	32000000	2952921
RE2	chr2	-	32000000	32500000	2903662
RE2	chr2	-	32500000	33000000	3073970
RE2	chr2	-	33000000	33500000	3112863
RE2	chr2	-	33500000	34000000	3050393
RE2	chr2	-	34000000	34500000	3095040
RE2	chr2	-	34500000	35000000	2874010
RE2	chr2	-	35000000	35500000	2856618
RE2	chr2	-	35500000	36000000	3077531
RE2	chr2	-	36000000	36500000	3217827
RE2	chr2	-	36500000	37000000	3090953
RE2	chr2	-	37000000	37500000	3149739
RE2	chr2	-	37500000	38000000	3334279
RE2	chr2	-	38000000	38500000	3099337
RE2	chr2	-	38500000	39000000	3247508
RE2	chr2	-	39000000	39500000	3177069
RE2	chr2	-	39500000	40000000	3202297
RE2	chr2	-	40000000	40500000	3253997
RE2	chr2	-	40500000	41000000	3112752
RE2	chr2	-	41000000	41500000	3126810
RE2	chr2	-	41500000	42000000	3267708
RE2	chr2	-	42000000	42500000	3212753
RE2	chr2	-	42500000	43000000	3101170
RE2	chr2	-	43000000	43500000	3230362
RE2	chr2	-	43500000	44000000	3162464
RE2	chr2	-	44000000	44500000	3035408
RE2	chr2	-	44500000	45000000	3148944
RE2	chr2	-	45000000	45500000	3114371
RE2	chr2	-	45500000	46000000	3346142
RE2	chr2	-	46000000	46500000	3304085
RE2	chr2	-	46500000	47000000	3089585
RE2	chr2	-	47000000	47500000	3014587
RE2	chr2	-	47500000	48000000	3032434
RE2	chr2	-	48000000	48500000	3155089
RE2	chr2	-	48500000	49000000	3031476
RE2	chr2	-	49000000	49500000	3045443
RE2	chr2	-	49500000	50000000	3197404
RE2	chr2	-	50000000	50500000	3192191
RE2	chr2	-	50500000	51000000	3241072
RE2	chr2	-	51000000	51500000	3129983
RE2	chr2	-	51500000	52000000	3082504
RE2	chr2	-	52000000	52500000	3037841
RE2	chr2	-	52500000	53000000	3012256
RE2	chr2	-	53000000	53500000	3032754
RE2	chr2	-	53500000	54000000	3117550
RE2	chr2	-	54000000	54500000	3222991
RE2	chr2	-	54500000	55000000	3443074
RE2	chr2	-	55000000	55500000	3117045
RE2	chr2	-	55500000	56000000	3147049
RE2	chr2	-	56000000	56500000	3062373
RE2	chr2	-	56500000	57000000	3000337
RE2	chr2	-	57000000	57500000	2953116
RE2	chr2	-	57500000	58000000	3226158
RE2	chr2	-	58000000	58500000	3195592
RE2	chr2	-	58500000	59000000	3276870
RE2	chr2	-	59000000	59500000	3159164
RE2	chr2	-	59500000	60000000	3210060
RE2	chr2	-	60000000	60500000	3109226
RE2	chr2	-	60500000	61000000	3260065
RE2	chr2	-	61000000	61500000	3136943
RE2	chr2	-	61500000	62000000	3030104
RE2	chr2	-	62000000	62500000	3051835
RE2	chr2	-	62500000	63000000	3079756
RE2	chr2	-	63000000	63500000	3032314
RE2	chr2	-	63500000	64000000	3084234
RE2	chr2	-	64000000	64500000	3419550
RE2	chr2	-	64500000	65000000	3324410
RE2	chr2	-	65000000	65500000	3105189
RE2	chr2	-	65500000	66000000	3174594
RE2	chr2	-	66000000	66500000	3066524
RE2	chr2	-	66500000	67000000	3108378
RE2	chr2	-	67000000	67500000	3091300
RE2	chr2	-	67500000	68000000	3160046
RE2	chr2	-	68000000	68500000	3187903
RE2	chr2	-	68500000	69000000	3277994
RE2	chr2	-	69000000	69500000	3230972
RE2	chr2	-	69500000	70000000	3167569
RE2	chr2	-	70000000	70500000	3119008
RE2	chr2	-	70500000	71000000	3204211
RE2	chr2	-	71000000	71500000	3029195
RE2	chr2	-	71500000	72000000	3191248
RE2	chr2	-	72000000	72500000	3072729
RE2	chr2	-	72500000	73000000	3027934
RE2	chr2	-	73000000	73500000	3093706
RE2	chr2	-	73500000	74000000	2984819
RE2	chr2	-	74000000	74500000	3203829
RE2	chr2	-	74500000	75000000	3257136
RE2	chr2	-	75000000	75500000	3140429
RE2	chr2	-	75500000	76000000	3100520
RE2	chr2	-	76000000	76500000	3050247
RE2	chr2	-	76500000	77000000	3108870
RE2	chr2	-	77000000	77500000	3084897
RE2	chr2	-	77500000	78000000	2938419
RE2	chr2	-	78000000	78500000	2987365
RE2	chr2	-	78500000	79000000	3126171
RE2	chr2	-	79000000	79500000	3018901
RE2	chr2	-	79500000	80000000	3143994
RE2	chr2	-	80000000	80500000	3239608
RE2	chr2	-	80500000	81000000	3090600
RE2	chr2	-	81000000	81500000	3026777
RE2	chr2	-	81500000	82000000	3015150
RE2	chr2	-	82000000	82500000	3128688
RE2	chr2	-	82500000	83000000	3101757
RE2	chr2	-	83000000	83500000	3104371
RE2	chr2	-	83500000	84000000	3099230
RE2	chr2	-	84000000	84500000	3079943
RE2	chr2	-	84500000	85000000	3210291
RE2	chr2	-	85000000	85500000	3034996
RE2	chr2	-	85500000	86000000	3196393
RE2	chr2	-	86000000	86500000	3259583
RE2	chr2	-	86500000	87000000	2932272
RE2	chr2	-	87000000	87500000	2507056
RE2	chr2	-	87500000	88000000	2466964
RE2	chr2	-	88000000	88500000	3140340
RE2	chr2	-	88500000	89000000	3069486
RE2	chr2	-	89000000	89500000	1472216
RE2	chr2	-	89500000	90000000	1576903
RE2	chr2	-	90000000	90500000	1382237
RE2	chr2	-	90500000	91000000	0
RE2	chr2	-	91000000	91500000	701933
RE2	chr2	-	91500000	92000000	3071299
RE2	chr2	-	92000000	92500000	3085188
RE2	chr2	-	92500000	93000000	2588089
RE2	chr2	-	93000000	93500000	1595729
RE2	chr2	-	93500000	94000000	1297685
RE2	chr2	-	94000000	94500000	1435811
RE2	chr2	-	94500000	95000000	2603820
RE2	chr2	-	95000000	95500000	3006359
RE2	chr2	-	95500000	96000000	2638666
RE2	chr2	-	96000000	96500000	3121472
RE2	chr2	-	96500000	97000000	3116017
RE2	chr2	-	97000000	97500000	2391995
RE2	chr2	-	97500000	98000000	2777002
RE2	chr2	-	98000000	98500000	3220204
RE2	chr2	-	98500000	99000000	3172204
RE2	chr2	-	99000000	99500000	3079121
RE2	chr2	-	99500000	100000000	3140329
RE2	chr2	-	100000000	100500000	3181444
RE2	chr2	-	100500000	101000000	3197626
RE2	chr2	-	101000000	101500000	3082841
RE2	chr2	-	101500000	102000000	3216312
RE2	chr2	-	102000000	102500000	3425857
RE2	chr2	-	102500000	103000000	3127586
RE2	chr2	-	103000000	103500000	3083644
RE2	chr2	-	103500000	104000000	3063117
RE2	chr2	-	104000000	104500000	3186307
RE2	chr2	-	104500000	105000000	3030695
RE2	chr2	-	105000000	105500000	3124556
RE2	chr2	-	105500000	106000000	3244602
RE2	chr2	-	106000000	106500000	2962178
RE2	chr2	-	106500000	107000000	3192354
RE2	chr2	-	107000000	107500000	3063473
RE2	chr2	-	107500000	108000000	2939622
RE2	chr2	-	108000000	108500000	3169839
RE2	chr2	-	108500000	109000000	2912915
RE2	chr2	-	109000000	109500000	3233617
RE2	chr2	-	109500000	110000000	2494522
RE2	chr2	-	110000000	110500000	2528409
RE2	chr2	-	110500000	111000000	3045149
RE2	chr2	-	111000000	111500000	2904302
RE2	chr2	-	111500000	112000000	2760108
RE2	chr2	-	112000000	112500000	3111189
RE2	chr2	-	112500000	113000000	3137375
RE2	chr2	-	113000000	113500000	3006970
RE2	chr2	-	113500000	114000000	2973392
RE2	chr2	-	114000000	114500000	3104938
RE2	chr2	-	114500000	115000000	3084977
RE2	chr2	-	115000000	115500000	2978125
RE2	chr2	-	115500000	116000000	3118407
RE2	chr2	-	116000000	116500000	3051778
RE2	chr2	-	116500000	117000000	3048862
RE2	chr2	-	117000000	117500000	3003181
RE2	chr2	-	117500000	118000000	2931038
RE2	chr2	-	118000000	118500000	3162639
RE2	chr2	-	118500000	119000000	3200293
RE2	chr2	-	119000000	119500000	3040960
RE2	chr2	-	119500000	120000000	3179117
RE2	chr2	-	120000000	120500000	3268041
RE2	chr2	-	120500000	121000000	3238739
RE2	chr2	-	121000000	121500000	3219018
RE2	chr2	-	121500000	122000000	3181146
RE2	chr2	-	122000000	122500000	3023758
RE2	chr2	-	122500000	123000000	3134404
RE2	chr2	-	123000000	123500000	3044217
RE2	chr2	-	123500000	124000000	3040162
RE2	chr2	-	124000000	124500000	3152479
RE2	chr2	-	124500000	125000000	3088175
RE2	chr2	-	125000000	125500000	3059208
RE2	chr2	-	125500000	126000000	3045290
RE2	chr2	-	126000000	126500000	3053598
RE2	chr2	-	126500000	127000000	3100097
RE2	chr2	-	127000000	127500000	3150534
RE2	chr2	-	127500000	128000000	3086767
RE2	chr2	-	128000000	128500000	2980830
RE2	chr2	-	128500000	129000000	3115466
RE2	chr2	-	129000000	129500000	3020741
RE2	chr2	-	129500000	130000000	3062232
RE2	chr2	-	130000000	130500000	2526863
RE2	chr2	-	130500000	131000000	2786887
RE2	chr2	-	131000000	131500000	2678500
RE2	chr2	-	131500000	132000000	2204723
RE2	chr2	-	132000000	132500000	2444659
RE2	chr2	-	132500000	133000000	3332615
RE2	chr2	-	133000000	133500000	3222739
RE2	chr2	-	133500000	134000000	3119121
RE2	chr2	-	134000000	134500000	3192604
RE2	chr2	-	134500000	135000000	3110404
RE2	chr2	-	135000000	135500000	2955954
RE2	chr2	-	135500000	136000000	3183301
RE2	chr2	-	136000000	136500000	3293271
RE2	chr2	-	136500000	137000000	3263577
RE2	chr2	-	137000000	137500000	3036910
RE2	chr2	-	137500000	138000000	2970964
RE2	chr2	-	138000000	138500000	3078064
RE2	chr2	-	138500000	139000000	3202578
RE2	chr2	-	139000000	139500000	3121962
RE2	chr2	-	139500000	140000000	3140585
RE2	chr2	-	140000000	140500000	3194572
RE2	chr2	-	140500000	141000000	3217737
RE2	chr2	-	141000000	141500000	3182739
RE2	chr2	-	141500000	142000000	3163268
RE2	chr2	-	142000000	142500000	3238541
RE2	chr2	-	142500000	143000000	3170053
RE2	chr2	-	143000000	143500000	3280098
RE2	chr2	-	143500000	144000000	3198487
RE2	chr2	-	144000000	144500000	3231451
RE2	chr2	-	144500000	145000000	3235438
RE2	chr2	-	145000000	145500000	3211298
RE2	chr2	-	145500000	146000000	3207550
RE2	chr2	-	146000000	146500000	3095788
RE2	chr2	-	146500000	147000000	3053874
RE2	chr2	-	147000000	147500000	3159965
RE2	chr2	-	147500000	148000000	3269625
RE2	chr2	-	148000000	148500000	3133478
RE2	chr2	-	148500000	149000000	3190768
RE2	chr2	-	149000000	149500000	3183696
RE2	chr2	-	149500000	150000000	2982430
RE2	chr2	-	150000000	150500000	3027992
RE2	chr2	-	150500000	151000000	3112138
RE2	chr2	-	151000000	151500000	3059030
RE2	chr2	-	151500000	152000000	3078838
RE2	chr2	-	152000000	152500000	3064926
RE2	chr2	-	152500000	153000000	3098289
RE2	chr2	-	153000000	153500000	2977268
RE2	chr2	-	153500000	154000000	3034794
RE2	chr2	-	154000000	154500000	3219152
RE2	chr2	-	154500000	155000000	3105924
RE2	chr2	-	155000000	155500000	3180781
RE2	chr2	-	155500000	156000000	3069527
RE2	chr2	-	156000000	156500000	3102152
RE2	chr2	-	156500000	157000000	3215796
RE2	chr2	-	157000000	157500000	3192757
RE2	chr2	-	157500000	158000000	3110868
RE2	chr2	-	158000000	158500000	3039958
RE2	chr2	-	158500000	159000000	3138958
RE2	chr2	-	159000000	159500000	3042336
RE2	chr2	-	159500000	160000000	3106105
RE2	chr2	-	160000000	160500000	3201981
RE2	chr2	-	160500000	161000000	3064946
RE2	chr2	-	161000000	161500000	3363633
RE2	chr2	-	161500000	162000000	3158470
RE2	chr2	-	162000000	162500000	3399889
RE2	chr2	-	162500000	163000000	3260443
RE2	chr2	-	163000000	163500000	3190926
RE2	chr2	-	163500000	164000000	3251939
RE2	chr2	-	164000000	164500000	3106036
RE2	chr2	-	164500000	165000000	3104175
RE2	chr2	-	165000000	165500000	3174511
RE2	chr2	-	165500000	166000000	3153922
RE2	chr2	-	166000000	166500000	3112400
RE2	chr2	-	166500000	167000000	3053205
RE2	chr2	-	167000000	167500000	3083763
RE2	chr2	-	167500000	168000000	3193286
RE2	chr2	-	168000000	168500000	3244888
RE2	chr2	-	168500000	169000000	3157876
RE2	chr2	-	169000000	169500000	3112858
RE2	chr2	-	169500000	170000000	3020165
RE2	chr2	-	170000000	170500000	3096441
RE2	chr2	-	170500000	171000000	3121238
RE2	chr2	-	171000000	171500000	3133725
RE2	chr2	-	171500000	172000000	3134400
RE2	chr2	-	172000000	172500000	3109026
RE2	chr2	-	172500000	173000000	3126119
RE2	chr2	-	173000000	173500000	3213390
RE2	chr2	-	173500000	174000000	3135415
RE2	chr2	-	174000000	174500000	3227352
RE2	chr2	-	174500000	175000000	3316196
RE2	chr2	-	175000000	175500000	3181749
RE2	chr2	-	175500000	176000000	3080362
RE2	chr2	-	176000000	176500000	3078821
RE2	chr2	-	176500000	177000000	3350507
RE2	chr2	-	177000000	177500000	3141602
RE2	chr2	-	177500000	178000000	3226667
RE2	chr2	-	178000000	178500000	3182037
RE2	chr2	-	178500000	179000000	3434749
RE2	chr2	-	179000000	179500000	3008756
RE2	chr2	-	179500000	180000000	3195832
RE2	chr2	-	180000000	180500000	3210865
RE2	chr2	-	180500000	181000000	3265275
RE2	chr2	-	181000000	181500000	3305395
RE2	chr2	-	181500000	182000000	3324650
RE2	chr2	-	182000000	182500000	3084855
RE2	chr2	-	182500000	183000000	3075259
RE2	chr2	-	183000000	183500000	3047064
RE2	chr2	-	183500000	184000000	3024117
RE2	chr2	-	184000000	184500000	3215962
RE2	chr2	-	184500000	185000000	3136442
RE2	chr2	-	185000000	185500000	3012693
RE2	chr2	-	185500000	186000000	3029099
RE2	chr2	-	186000000	186500000	2968340
RE2	chr2	-	186500000	187000000	3049487
RE2	chr2	-	187000000	187500000	3135336
RE2	chr2	-	187500000	188000000	2996266
RE2	chr2	-	188000000	188500000	3153755
RE2	chr2	-	188500000	189000000	3116222
RE2	chr2	-	189000000	189500000	3245229
RE2	chr2	-	189500000	190000000	3093387
RE2	chr2	-	190000000	190500000	3086198
RE2	chr2	-	190500000	191000000	3304936
RE2	chr2	-	191000000	191500000	3228390
RE2	chr2	-	191500000	192000000	3305434
RE2	chr2	-	192000000	192500000	3104938
RE2	chr2	-	192500000	193000000	3069607
RE2	chr2	-	193000000	193500000	2996275
RE2	chr2	-	193500000	194000000	2835419
RE2	chr2	-	194000000	194500000	3080412
RE2	chr2	-	194500000	195000000	3039837
RE2	chr2	-	195000000	195500000	3149438
RE2	chr2	-	195500000	196000000	3291267
RE2	chr2	-	196000000	196500000	3394616
RE2	chr2	-	196500000	197000000	3250603
RE2	chr2	-	197000000	197500000	3229281
RE2	chr2	-	197500000	198000000	3036128
RE2	chr2	-	198000000	198500000	3184229
RE2	chr2	-	198500000	199000000	3083891
RE2	chr2	-	199000000	199500000	3184791
RE2	chr2	-	199500000	200000000	3114702
RE2	chr2	-	200000000	200500000	3241051
RE2	chr2	-	200500000	201000000	3113920
RE2	chr2	-	201000000	201500000	2988850
RE2	chr2	-	201500000	202000000	3157268
RE2	chr2	-	202000000	202500000	3046036
RE2	chr2	-	202500000	203000000	2963459
RE2	chr2	-	203000000	203500000	3197947
RE2	chr2	-	203500000	204000000	3241403
RE2	chr2	-	204000000	204500000	3327074
RE2	chr2	-	204500000	205000000	3366353
RE2	chr2	-	205000000	205500000	3241635
RE2	chr2	-	205500000	206000000	3253426
RE2	chr2	-	206000000	206500000	2912594
RE2	chr2	-	206500000	207000000	3188894
RE2	chr2	-	207000000	207500000	3330030
RE2	chr2	-	207500000	208000000	3066632
RE2	chr2	-	208000000	208500000	3108797
RE2	chr2	-	208500000	209000000	2965670
RE2	chr2	-	209000000	209500000	2954150
RE2	chr2	-	209500000	210000000	3209889
RE2	chr2	-	210000000	210500000	3037795
RE2	chr2	-	210500000	211000000	3150822
RE2	chr2	-	211000000	211500000	3127721
RE2	chr2	-	211500000	212000000	3137262
RE2	chr2	-	212000000	212500000	3242877
RE2	chr2	-	212500000	213000000	3237055
RE2	chr2	-	213000000	213500000	3229437
RE2	chr2	-	213500000	214000000	3140617
RE2	chr2	-	214000000	214500000	3185613
RE2	chr2	-	214500000	215000000	3097097
RE2	chr2	-	215000000	215500000	3068189
RE2	chr2	-	215500000	216000000	3215419
RE2	chr2	-	216000000	216500000	3218985
RE2	chr2	-	216500000	217000000	3262956
RE2	chr2	-	217000000	217500000	3230816
RE2	chr2	-	217500000	218000000	3168639
RE2	chr2	-	218000000	218500000	3085562
RE2	chr2	-	218500000	219000000	3202057
RE2	chr2	-	219000000	219500000	3215488
RE2	chr2	-	219500000	220000000	3193314
RE2	chr2	-	220000000	220500000	3233733
RE2	chr2	-	220500000	221000000	3180741
RE2	chr2	-	221000000	221500000	3078800
RE2	chr2	-	221500000	222000000	3239161
RE2	chr2	-	222000000	222500000	3178266
RE2	chr2	-	222500000	223000000	2970782
RE2	chr2	-	223000000	223500000	3102678
RE2	chr2	-	223500000	224000000	3198235
RE2	chr2	-	224000000	224500000	3208595
RE2	chr2	-	224500000	225000000	3059753
RE2	chr2	-	225000000	225500000	3217959
RE2	chr2	-	225500000	226000000	3136678
RE2	chr2	-	226000000	226500000	3175061
RE2	chr2	-	226500000	227000000	3163162
RE2	chr2	-	227000000	227500000	3052189
RE2	chr2	-	227500000	228000000	3032067
RE2	chr2	-	228000000	228500000	3038199
RE2	chr2	-	228500000	229000000	3065241
RE2	chr2	-	229000000	229500000	3312595
RE2	chr2	-	229500000	230000000	3150688
RE2	chr2	-	230000000	230500000	3056743
RE2	chr2	-	230500000	231000000	3205650
RE2	chr2	-	231000000	231500000	3183524
RE2	chr2	-	231500000	232000000	3006142
RE2	chr2	-	232000000	232500000	3059544
RE2	chr2	-	232500000	233000000	3041374
RE2	chr2	-	233000000	233500000	3207335
RE2	chr2	-	233500000	234000000	3004884
RE2	chr2	-	234000000	234500000	3272937
RE2	chr2	-	234500000	235000000	3197908
RE2	chr2	-	235000000	235500000	3097361
RE2	chr2	-	235500000	236000000	3130192
RE2	chr2	-	236000000	236500000	3127028
RE2	chr2	-	236500000	237000000	3163023
RE2	chr2	-	237000000	237500000	3238775
RE2	chr2	-	237500000	238000000	3258704
RE2	chr2	-	238000000	238500000	3071458
RE2	chr2	-	238500000	239000000	2994524
RE2	chr2	-	239000000	239500000	3051941
RE2	chr2	-	239500000	240000000	3075691
RE2	chr2	-	240000000	240500000	3098139
RE2	chr2	-	240500000	241000000	2902382
RE2	chr2	-	241000000	241500000	3186240
RE2	chr2	-	241500000	242000000	2966077
RE2	chr2	-	242000000	242193529	967323
RE2	chr3	+	0	500000	3049524
RE2	chr3	+	500000	1000000	3012191
RE2	chr3	+	1000000	1500000	3085082
RE2	chr3	+	1500000	2000000	3052499
RE2	chr3	+	2000000	2500000	3177069
RE2	chr3	+	2500000	3000000	3265355
RE2	chr3	+	3000000	3500000	3105192
RE2	chr3	+	3500000	4000000	3136412
RE2	chr3	+	4000000	4500000	3057126
RE2	chr3	+	4500000	5000000	3293549
RE2	chr3	+	5000000	5500000	3203270
RE2	chr3	+	5500000	6000000	3203333
RE2	chr3	+	6000000	6500000	3201716
RE2	chr3	+	6500000	7000000	3242615
RE2	chr3	+	7000000	7500000	3340340
RE2	chr3	+	7500000	8000000	3218817
RE2	chr3	+	8000000	8500000	3248859
RE2	chr3	+	8500000	9000000	3163718
RE2	chr3	+	9000000	9500000	3182317
RE2	chr3	+	9500000	10000000	3068698
RE2	chr3	+	10000000	10500000	3128607
RE2	chr3	+	10500000	11000000	3263150
RE2	chr3	+	11000000	11500000	3119903
RE2	chr3	+	11500000	12000000	2953368
RE2	chr3	+	12000000	12500000	3200775
RE2	chr3	+	12500000	13000000	3134322
RE2	chr3	+	13000000	13500000	3194218
RE2	chr3	+	13500000	14000000	3123989
RE2	chr3	+	14000000	14500000	3166804
RE2	chr3	+	14500000	15000000	3351377
RE2	chr3	+	15000000	15500000	3178944
RE2	chr3	+	15500000	16000000	3164303
RE2	chr3	+	16000000	16500000	3231273
RE2	chr3	+	16500000	17000000	3144428
RE2	chr3	+	17000000	17500000	3288084
RE2	chr3	+	17500000	18000000	3126205
RE2	chr3	+	18000000	18500000	3279968
RE2	chr3	+	18500000	19000000	3280430
RE2	chr3	+	19000000	19500000	3037262
RE2	chr3	+	19500000	20000000	2947677
RE2	chr3	+	20000000	20500000	3022580
RE2	chr3	+	20500000	21000000	3103268
RE2	chr3	+	21000000	21500000	3098745
RE2	chr3	+	21500000	22000000	3176769
RE2	chr3	+	22000000	22500000	3138856
RE2	chr3	+	22500000	23000000	2972166
RE2	chr3	+	23000000	23500000	2963798
RE2	chr3	+	23500000	24000000	3089479
RE2	chr3	+	24000000	24500000	3058893
RE2	chr3	+	24500000	25000000	3211041
RE2	chr3	+	25000000	25500000	3192355
RE2	chr3	+	25500000	26000000	3192307
RE2	chr3	+	26000000	26500000	3082489
RE2	chr3	+	26500000	27000000	2917717
RE2	chr3	+	27000000	27500000	3177050
RE2	chr3	+	27500000	28000000	3096907
RE2	chr3	+	28000000	28500000	3085163
RE2	chr3	+	28500000	29000000	3221634
RE2	chr3	+	29000000	29500000	3151808
RE2	chr3	+	29500000	30000000	3314816
RE2	chr3	+	30000000	30500000	3036494
RE2	chr3	+	30500000	31000000	3308994
RE2	chr3	+	31000000	31500000	3420257
RE2	chr3	+	31500000	32000000	3197081
RE2	chr3	+	32000000	32500000	3174421
RE2	chr3	+	32500000	33000000	3120599
RE2	chr3	+	33000000	33500000	3094575
RE2	chr3	+	33500000	34000000	3120170
RE2	chr3	+	34000000	34500000	3016777
RE2	chr3	+	34500000	35000000	3008752
RE2	chr3	+	35000000	35500000	3015955
RE2	chr3	+	35500000	36000000	3158279
RE2	chr3	+	36000000	36500000	2995720
RE2	chr3	+	36500000	37000000	3192756
RE2	chr3	+	37000000	37500000	3113779
RE2	chr3	+	37500000	38000000	3262554
RE2	chr3	+	38000000	38500000	3162856
